-0.0005571972,3.653765E-05,0.0001507661
-0.0006741672,0.0004384667,-0.0001567471
-0.0006741672,0.0004384667,-0.0001567471
-5.854052E-05,0.001104042,0.001770945
-5.854052E-05,0.001104042,0.001770945
0.001056811,0.00334695,0.001433769
0.002096308,0.006690502,-0.001389692
0.003810168,0.01136136,-0.002425603
0.003810168,0.01136136,-0.002425603
0.005421343,0.01747859,-0.004021659
0.007073641,0.02538851,-0.007061158
0.007073641,0.02538851,-0.007061158
0.009533769,0.03577724,-0.01219419
0.01222192,0.04734436,-0.0180217
0.01536348,0.05961454,-0.02415405
0.01787669,0.06778961,-0.02457231
0.01787669,0.06778961,-0.02457231
0.02187294,0.07919267,-0.03021291
0.02583019,0.08912694,-0.03521872
0.02991594,0.09689128,-0.03946106
0.02991594,0.09689128,-0.03946106
0.03349151,0.09903282,-0.04549044
0.03697827,0.101041,-0.0477883
0.03971028,0.09913254,-0.04803993
0.03971028,0.09913254,-0.04803993
0.0389866,0.09069321,-0.04866173
0.0389866,0.09069321,-0.04866173
0.03909121,0.07922685,-0.0456561
0.03819446,0.06201214,-0.03996454
0.03669092,0.03313577,-0.03446583
0.03669092,0.03313577,-0.03446583
0.03615229,0.002626806,-0.02330456
0.03500181,-0.03375319,-0.01136809
0.03389053,-0.07563882,0.001963016
0.03389053,-0.07563882,0.001963016
0.03108983,-0.1229577,0.01735074
0.02183855,-0.1803239,0.03861406
0.01831133,-0.2375959,0.05515167
0.01602444,-0.2957082,0.06779776
0.01602444,-0.2957082,0.06779776
0.0122286,-0.3588389,0.07423384
0.01128671,-0.4100485,0.07761507
0.01128671,-0.4100485,0.07761507
0.009288623,-0.453057,0.0805354
0.009457157,-0.4846833,0.07679768
0.009110499,-0.5071356,0.07303278
0.009110499,-0.5071356,0.07303278
0.008879993,-0.521421,0.07160622
0.009493403,-0.5270576,0.07069308
0.01029937,-0.5241303,0.07106739
0.01206349,-0.5157396,0.07234701
0.01502918,-0.4988262,0.08915756
0.01502918,-0.4988262,0.08915756
0.01776294,-0.4796366,0.09276629
0.01907383,-0.4559715,0.09641074
0.01836962,-0.4286307,0.09973274
0.01836962,-0.4286307,0.09973274
0.01241525,-0.3989457,0.1159743
