0.0003992756,0.004062414,-0.01090599
0.0009302395,0.008153915,-0.02275931
0.0009302395,0.008153915,-0.02275931
0.00119698,0.0115428,-0.0336925
0.00119698,0.0115428,-0.0336925
0.001335294,0.01462507,-0.04398619
0.00388894,0.02258229,-0.06581863
0.007813261,0.005705833,0.05523787
0.007813261,0.005705833,0.05523787
0.009694912,0.01001,0.04743851
0.009694912,0.01001,0.04743851
0.01610508,0.02156234,0.0288235
0.02012862,0.02805042,0.01924993
0.02012862,0.02805042,0.01924993
0.02012862,0.02805042,0.01924993
0.02922319,0.04231834,-0.001319665
0.02158063,0.01320028,0.0616784
0.02514566,0.01922727,0.05319034
0.02514566,0.01922727,0.05319034
0.02803645,0.02493,0.04497795
0.03041772,0.03093195,0.03644772
0.03041772,0.03093195,0.03644772
0.03244464,0.03726554,0.02787653
0.03376083,0.04355669,0.01998103
0.03376083,0.04355669,0.01998103
0.03413677,0.05023789,0.01193914
0.03413677,0.05023789,0.01193914
0.03324901,0.02425385,0.06510497
0.03324901,0.02425385,0.06510497
0.03175127,0.03210425,0.05591362
0.02966109,0.04058719,0.04553901
0.02723362,0.04955268,0.0343133
0.02723362,0.04955268,0.0343133
0.02226268,-0.01581621,0.1711724
0.01951388,-0.008132458,0.1632026
0.0166621,-0.000677824,0.1554502
0.01383988,0.006757498,0.1473213
0.01383988,0.006757498,0.1473213
0.01135727,0.01386428,0.1388977
0.009276304,0.02003598,0.1307931
0.008003739,0.02474236,0.1234895
0.01258336,-0.0328455,0.2359791
0.01258336,-0.0328455,0.2359791
0.01185926,-0.03407288,0.2346222
0.01086475,-0.03866959,0.235291
0.01086475,-0.03866959,0.235291
0.009880149,-0.04718232,0.2377137
0.009420657,-0.06078649,0.2417791
0.009420657,-0.06078649,0.2417791
-0.001588991,-0.1143985,0.3150046
-0.001619752,-0.1443212,0.3256487
-0.002843785,-0.1823518,0.3368376
-0.002843944,-0.2269974,0.3461345
-0.0007344972,-0.2774034,0.3538562
-0.0007344972,-0.2774034,0.3538562
0.007295588,-0.3365736,0.3420477
0.01494789,-0.3955355,0.3484984
0.01494789,-0.3955355,0.3484984
0.02700503,-0.4567189,0.3539554
0.04465324,-0.5152092,0.3546499
0.04465324,-0.5152092,0.3546499
0.07123677,-0.5721946,0.3479621
0.07123677,-0.5721946,0.3479621
0.1006578,-0.6097522,0.3362573
0.1334783,-0.6477098,0.3407969
0.167867,-0.661098,0.3268775
0.167867,-0.661098,0.3268775
0.2021564,-0.6593685,0.3129783
0.2021564,-0.6593685,0.3129783
0.2885032,-0.5909896,0.2748146
0.2885032,-0.5909896,0.2748146
0.3059008,-0.5598264,0.2648213
0.3059008,-0.5598264,0.2648213
0.3059008,-0.5598264,0.2648213
0.3333068,-0.4994774,0.2385826
0.3420402,-0.4743953,0.2261989
0.3467707,-0.4562287,0.2163349
0.3467707,-0.4562287,0.2163349
0.3450871,-0.4456096,0.2222835
0.3420957,-0.4432316,0.2208774
0.3420957,-0.4432316,0.2208774
0.3354456,-0.448194,0.22337
0.3354456,-0.448194,0.22337
0.3121436,-0.4755392,0.2368523
0.3121436,-0.4755392,0.2368523
0.3121436,-0.4755392,0.2368523
0.2940062,-0.4948592,0.2485922
0.2737184,-0.5155592,0.2591437
0.2466503,-0.5398774,0.2720724
0.2174335,-0.5616775,0.2841421
0.2174335,-0.5616775,0.2841421
0.1404667,-0.5960631,0.3040078
0.1404667,-0.5960631,0.3040078
0.05437566,-0.5975499,0.3253189
0.05437566,-0.5975499,0.3253189
0.00727191,-0.5855117,0.3265729
0.00727191,-0.5855117,0.3265729
-0.03688747,-0.5623221,0.3252786
-0.07552496,-0.5310297,0.3231637
-0.1085095,-0.4937572,0.3211411
-0.1085095,-0.4937572,0.3211411
-0.1358643,-0.452826,0.3188708
-0.1590556,-0.4108667,0.3161935
-0.1778213,-0.3315845,0.3265571
-0.1937128,-0.2903628,0.3244152
-0.20586,-0.250864,0.3215495
-0.20586,-0.250864,0.3215495
-0.2154596,-0.2136662,0.318366
-0.2154596,-0.2136662,0.318366
-0.2233222,-0.1799335,0.3161204
-0.2233222,-0.1799335,0.3161204
-0.2294219,-0.1502969,0.315726
-0.2394407,-0.1006396,0.3161647
-0.2379033,-0.06952143,0.3263018
-0.2379033,-0.06952143,0.3263018
-0.240071,-0.05008769,0.3262925
-0.2430115,-0.03406525,0.3272723
-0.2461847,-0.01976109,0.3279898
-0.2461847,-0.01976109,0.3279898
-0.2487003,-0.005997896,0.3276669
-0.2487003,-0.005997896,0.3276669
-0.2487003,-0.005997896,0.3276669
-0.2487003,-0.005997896,0.3276669
-0.2487003,-0.005997896,0.3276669
-0.2487003,-0.005997896,0.3276669
-0.2487003,-0.005997896,0.3276669
-0.2487003,-0.005997896,0.3276669
-0.2487003,-0.005997896,0.3276669
-0.2487003,-0.005997896,0.3276669
-0.2487003,-0.005997896,0.3276669
-0.2487003,-0.005997896,0.3276669
-0.2487003,-0.005997896,0.3276669
-0.2487003,-0.005997896,0.3276669
-0.2487003,-0.005997896,0.3276669
-0.2487003,-0.005997896,0.3276669
-0.2487003,-0.005997896,0.3276669
-0.2487003,-0.005997896,0.3276669
-0.2487003,-0.005997896,0.3276669
-0.2487003,-0.005997896,0.3276669
-0.2487003,-0.005997896,0.3276669
-0.2487003,-0.005997896,0.3276669
-0.2487003,-0.005997896,0.3276669
-0.2487003,-0.005997896,0.3276669
-0.009727038,-0.2261987,0.4046713
-0.009727038,-0.2261987,0.4046713
-0.01146343,-0.2210674,0.3966382
0.03813973,-0.1351235,0.350444
0.03813973,-0.1351235,0.350444
0.03949182,-0.1275036,0.3401101
0.04134014,-0.1203675,0.330089
0.04134014,-0.1203675,0.330089
0.04263653,-0.1136079,0.3202688
0.04397466,-0.1067936,0.3098431
0.04397466,-0.1067936,0.3098431
0.04448903,-0.1213617,0.3104399
0.04503309,-0.1168625,0.3003787
0.04545608,-0.112221,0.2893357
0.04448276,-0.1078696,0.2784193
0.04448276,-0.1078696,0.2784193
0.0456358,-0.1365414,0.2805039
0.04387749,-0.1336439,0.2688062
0.04387749,-0.1336439,0.2688062
0.05007676,-0.1279426,0.2543156
0.04768743,-0.124212,0.2426883
0.04427053,-0.1207869,0.2313173
0.04647922,-0.09914947,0.2124106
0.04647922,-0.09914947,0.2124106
0.04345022,-0.0945034,0.2017832
0.03955138,-0.08983326,0.1910373
0.03504393,-0.08581042,0.1809144
0.04393807,-0.07009506,0.1747505
0.04393807,-0.07009506,0.1747505
0.03886402,-0.06511712,0.1644004
0.03886402,-0.06511712,0.1644004
0.03394754,-0.05977416,0.1526482
