-0.0003272193,0.0002384186,0.0001423459
0.0006148049,0.0009100437,0.0002740688
0.0006148049,0.0009100437,0.0002740688
0.0003706177,0.0004842281,0.001514684
-0.0002192983,-9.632111E-05,0.00311674
-0.0007360164,3.33786E-05,0.004203171
-0.0007360164,3.33786E-05,0.004203171
-0.002333201,0.0008122921,0.003665582
-0.003192475,0.001719952,0.004621548
-0.003121763,0.002766609,0.005623643
-0.003121763,0.002766609,0.005623643
-0.004258228,0.005258083,0.006158738
-0.0057308,0.009215355,0.00618818
-0.008288706,0.01517701,0.007449023
-0.008288706,0.01517701,0.007449023
-0.01019807,0.02186608,0.007556627
-0.01224966,0.02993536,0.007287951
-0.01224966,0.02993536,0.007287951
-0.01412936,0.038867,0.006815242
-0.01573775,0.04856586,0.006367462
-0.01573775,0.04856586,0.006367462
-0.01617046,0.0573132,0.005034972
-0.01722606,0.06770229,0.004772563
-0.01832645,0.07774043,0.004956679
-0.01832645,0.07774043,0.004956679
-0.01940002,0.08728433,0.005227874
-0.0194255,0.09391785,0.002385318
-0.02124267,0.1016159,0.002746689
-0.02124267,0.1016159,0.002746689
-0.02232259,0.10864,0.00256327
0.6961892,0.01653171,-0.6814668
0.6961892,0.01653171,-0.6814668
0.6959412,0.02193832,-0.6820093
0.6959724,0.02653027,-0.6827328
0.6961182,0.03050065,-0.6836399
0.7062725,0.02874875,-0.6836851
0.7062725,0.02874875,-0.6836851
0.7067776,0.03126454,-0.6841602
0.712361,0.03991675,-0.6650172
0.7129467,0.04112887,-0.6647663
0.7129467,0.04112887,-0.6647663
0.7139403,0.04157233,-0.6639692
0.7146614,0.03926516,-0.6597253
0.7154181,0.03869414,-0.6583315
0.7154181,0.03869414,-0.6583315
0.716182,0.03809118,-0.6572732
0.7162696,0.03651571,-0.6557832
0.7169911,0.03549361,-0.6548529
0.7169911,0.03549361,-0.6548529
0.717235,0.03455424,-0.6541939
0.7130457,0.03663111,-0.6531839
0.7130457,0.03663111,-0.6531839
0.7127221,0.03577876,-0.6522048
0.7121536,0.03521037,-0.6514458
0.7115116,0.03470302,-0.649731
0.7109338,0.03482413,-0.6494702
0.7109338,0.03482413,-0.6494702
0.7106307,0.03504324,-0.6491961
0.7112628,0.03611684,-0.6490206
0.7110379,0.03677464,-0.6496099
0.7110379,0.03677464,-0.6496099
0.711913,0.03725529,-0.6498455
0.711913,0.03725529,-0.6498455
0.7117891,0.03721046,-0.6500741
0.7117891,0.03721046,-0.6500741
0.7105064,0.03133893,-0.6463545
0.7107491,0.03102207,-0.6461279
0.7107491,0.03102207,-0.6461279
0.7112245,0.03057027,-0.645674
0.7115905,0.03031802,-0.6453872
0.7118125,0.02961183,-0.6430455
0.7118125,0.02961183,-0.6430455
0.712218,0.02975678,-0.6428528
0.712647,0.0302124,-0.643006
0.7132418,0.03060913,-0.6413761
0.7132418,0.03060913,-0.6413761
0.7137607,0.03162026,-0.6418127
0.7144059,0.03271294,-0.6423738
0.7148401,0.03393221,-0.6431066
0.7148401,0.03393221,-0.6431066
0.7162815,0.03349042,-0.64077
0.7165485,0.03405142,-0.6412687
0.7167571,0.03416157,-0.6414722
0.7167571,0.03416157,-0.6414722
0.7208184,0.0282805,-0.6329013
0.7215596,0.02767515,-0.6325223
0.7224071,0.0272212,-0.6323124
0.7224071,0.0272212,-0.6323124
0.7231271,0.02723598,-0.6324028
0.7228916,0.0255487,-0.6327268
0.7240283,0.02576828,-0.6327561
0.7240283,0.02576828,-0.6327561
0.7250808,0.02631021,-0.6331199
0.7246388,0.02526903,-0.6342853
